opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
418341061364,Berlin,13357,52.554603414,13.375840192,7490009,7490,74,0 Beschäftigte,Sonstige Vermögensberatung,"Sonstige freiberufliche, wissenschaftliche u. technische Tätigkeiten a. n. g.","Sonstige freiberufliche, wissenschaftliche u. technische Tätigkeiten",17,im Handelsregister eingetragen,Mitte,01401045,Schwedenstraße,Wedding Zentrum,Wedding,Gesundbrunnen
453799561198,Berlin,13593,52.514682533,13.165688365,88990,8899,88,0 Beschäftigte,Sonstiges Sozialwesen a. n. g.,Sonstiges Sozialwesen a. n. g.,Sozialwesen (ohne Heime),17,im Handelsregister eingetragen,Spandau,05200528,Weinmeisterhornweg,Heerstraße,Wilhelmstadt / Staaken,Wilhelmstadt
467258561034,Berlin,13405,52.562730844,13.329791507,47799,4779,47,0 Beschäftigte,EH m. sonstigen Gebrauchtwaren,EH m. Antiquitäten u. Gebrauchtwaren,Einzelhandel (ohne Handel mit Kraftfahrzeugen),16,im Handelsregister eingetragen,Reinickendorf,12200309,Scharnweberstraße,West 4 - Auguste-Viktoria-Allee,Tegel,Reinickendorf
467913061652,Berlin,12587,52.448108571,13.627695026,13300,1330,13,0 Beschäftigte,Veredlung v. Textilien u. Bekleidung,Veredlung v. Textilien u. Bekleidung,H. v. Textilien,16,im Handelsregister eingetragen,Treptow-Köpenick,09501737,Alt-Friedrichshagen,Friedrichshagen,Treptow-Köpenick 5,Friedrichshagen
47123256930,Berlin,10115,52.526534376,13.389823285,731108,7311,73,0 Beschäftigte,"Promotion, Propagandisten",Werbeagenturen,Werbung u. Marktforschung,16,im Handelsregister eingetragen,Mitte,01100309,Oranienburger Straße,Alexanderplatz,Zentrum,Mitte
4735215686,Berlin,12629,52.542263958,13.596202784,69204,6920,69,0 Beschäftigte,Buchführung (ohne Datenverarbeitungsdienste),Wirtschaftsprüfung u. Steuerberatung; Buchführung,"Rechts- u. Steuerberatung, Wirtschaftsprüfung",16,im Handelsregister eingetragen,Marzahn-Hellersdorf,10200419,Havelländer Ring,Hellersdorf Nord,Hellersdorf,Hellersdorf
471496061984,Berlin,13597,52.530723732,13.221633349,451102,4511,45,0 Beschäftigte,EH m. gebrauchten Kraftwagen,"Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder weniger",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. Kraftfahrzeugen,16,im Handelsregister eingetragen,Spandau,05100317,Freiheit,Spandau Mitte,Spandau Mitte / Nord,Spandau
490415561662,Berlin,13599,52.549780694,13.248854097,412010,4120,41,1 - 3 Beschäftigte,"Altbausanierung, Renovierung u. Umbauten",Bau v. Gebäuden,Hochbau,16,Kleingewerbetreibender,Spandau,05300838,Gartenfeld,Siemensstadt,Haselhorst / Siemensstadt,Siemensstadt
483918561674,Berlin,12351,52.437390222,13.472448433,4719,4719,47,0 Beschäftigte,Sonstiger Einzelhandel m. Waren verschiedener Art,Sonstiger Einzelhandel m. Waren verschiedener Art,Einzelhandel (ohne Handel mit Kraftfahrzeugen),16,im Handelsregister eingetragen,Neukölln,08401140,Vogelviertel Nord,Buckow Nord,Buckow Nord/Rudow,Buckow
48568056722,Berlin,10587,52.51820705,13.307004485,451101,4511,45,0 Beschäftigte,"EH m. neuen u. gebrauchten Kraftwagen: Personenkraftwagen einschließlich Sonderfahrzeuge wie Krankenwagen, Kleinbusse, geländegängige Kraftwagen usw.","Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder weniger",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. Kraftfahrzeugen,16,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04300619,Alt-Lietzow,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
