opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
244296061184,Berlin,13349,52.557857948,13.344647437,62020,6202,62,0 Beschäftigte,Erbringung v. Beratungsleistungen auf dem Gebiet der Informa,Erbringung v. Beratungsleistungen auf dem Gebiet der Informa,Erbringung v. Dienstleistungen der Informationstechnologie,22,im Handelsregister eingetragen,Mitte,01400939,Glasgower Straße,Parkviertel,Wedding,Wedding
24152756110,Berlin,13351,52.554046686,13.338626137,56101,5610,56,0 Beschäftigte,Restaurants mit herkömmlicher Bedienung,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,23,im Handelsregister eingetragen,Mitte,01400937,Afrikanische Straße,Parkviertel,Wedding,Wedding
25166106644,Berlin,10559,52.530613915,13.35123242,81100,8110,81,0 Beschäftigte,Hausmeisterdienste,Hausmeisterdienste,Gebäudebetreuung; Garten- u. Landschaftsbau,22,im Handelsregister eingetragen,Mitte,01200623,Stephankiez,Moabit Ost,Moabit,Moabit
25073856954,Berlin,10717,52.487558261,13.32352919,451102,4511,45,1 - 3 Beschäftigte,EH m. gebrauchten Kraftwagen,"Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder w",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. K,22,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04501149,Nikolsburger Platz,Volkspark Wilmersdorf,Wilmersdorf Zentrum,Wilmersdorf
271965061860,Berlin,13503,52.607323727,13.241579573,4690,4690,46,1 - 3 Beschäftigte,GH ohne ausgeprägten Schwerpunkt,GH ohne ausgeprägten Schwerpunkt,Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),21,Kleingewerbetreibender,Reinickendorf,12400619,Heiligensee,West 2 - Heiligensee/Konradshöhe,Grüner Norden,Heiligensee
264401061604,Berlin,12619,52.5192943,13.592083668,46179,4617,46,0 Beschäftigte,"HV v. sonstigen Nahrungsmitteln, Getränken u. Tabakwaren","HV v. Nahrungsmitteln, Getränken u. Tabakwaren",Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),21,im Handelsregister eingetragen,Marzahn-Hellersdorf,10200630,Cecilienplatz,Hellersdorf Süd,Hellersdorf,Hellersdorf
265943561774,Berlin,12679,52.55053876,13.56267979,532004,5320,53,0 Beschäftigte,Kurierdienste,"Sonstige Post-, Kurier- u. Expressdienste","Post-, Kurier- u. Expressdienste",21,im Handelsregister eingetragen,Marzahn-Hellersdorf,10100209,Lea-Grundig-Straße,Marzahn Mitte,Marzahn,Marzahn
26804356174,Berlin,10437,52.543210291,13.414396284,702200,7022,70,1 - 3 Beschäftigte,Management u. Marketingberatung (Projektmanagement),Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,21,Kleingewerbetreibender,Pankow,03601346,Gethsemanekirche,Helmholtzplatz,Nördlicher Prenzlauer Berg,Prenzlauer Berg
26121606864,Berlin,14055,52.49678464,13.26535093,47750,4775,47,0 Beschäftigte,EH m. kosmetischen Erzeugnissen u. Körperpflegemitteln,EH m. kosmetischen Erzeugnissen u. Körperpflegemitteln,Einzelhandel (ohne Handel mit Kraftfahrzeugen),22,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04200207,Eichkamp,Heerstraße,Charlottenburg West,Westend
263314061256,Berlin,10117,52.511983119,13.39133917,86909,8690,86,7 - 9 Beschäftigte,Sonstige selbstständige Tätigkeiten im Gesundheitswesen,Gesundheitswesen a. n. g.,Gesundheitswesen,22,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
26268406736,Berlin,10965,52.491629647,13.378738784,6810,6810,68,1 - 3 Beschäftigte,"Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung","Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung",Grundstücks- u. Wohnungswesen,22,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02200209,Viktoriapark,Tempelhofer Vorstadt,Kreuzberg Süd,Kreuzberg
27469956798,Berlin,12051,52.464845824,13.439854065,532005,5320,53,0 Beschäftigte,Erbringung v. sonstigen postalischen Dienstleistungen,"Sonstige Post-, Kurier- u. Expressdienste","Post-, Kurier- u. Expressdienste",21,im Handelsregister eingetragen,Neukölln,08100209,Glasower Straße,Neuköllner Mitte/Zentrum,Neukölln,Neukölln
27170256810,Berlin,12459,52.456765775,13.529711329,77290,7729,77,0 Beschäftigte,Vermietung v. sonstigen Gebrauchsgütern,Vermietung v. sonstigen Gebrauchsgütern,Vermietung v. beweglichen Sachen,21,im Handelsregister eingetragen,Treptow-Köpenick,09200512,Wuhlheide,Oberschöneweide,Treptow-Köpenick 2,Oberschöneweide
290251561006,Berlin,14199,52.48102523,13.288484377,68,68,68,10 - 19 Beschäftigte,Grundstücks- u. Wohnungswesen,Grundstücks- u. Wohnungswesen,Grundstücks- u. Wohnungswesen,21,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04400830,Forckenbeckstraße,Schmargendorf,Wilmersdorf Süd,Schmargendorf
28559356374,Berlin,13597,52.526344384,13.218173653,96090,9609,96,0 Beschäftigte,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,21,im Handelsregister eingetragen,Spandau,05200632,Tiefwerder,Wilhelmstadt,Wilhelmstadt / Staaken,Wilhelmstadt
