opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
1308553871846,Berlin,12435,52.493956439,13.446100945,68102,6810,68,0 Beschäftigte,Kauf u. Verkauf v. eigenen Gewerbegrundstücken u. Nichtwohng,"Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung",Grundstücks- u. Wohnungswesen,0,Kleingewerbetreibender,Treptow-Köpenick,09100101,Alt-Treptow,Alt-Treptow,Treptow-Köpenick 1,Alt-Treptow
1308548471828,Berlin,10963,52.499672394,13.387776237,702204,7022,70,0 Beschäftigte,Personalberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,0,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02100101,Askanischer Platz,Südliche  Friedrichstadt,Kreuzberg Nord,Kreuzberg
1308549071830,Berlin,10623,52.505000427,13.323461035,41102,4110,41,0 Beschäftigte,Bauträger f. Nichtwohngebäude,Erschließung v. Grundstücken; Bauträger,Hochbau,0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300624,Savignyplatz,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
1308551471838,Berlin,10117,52.511810674,13.387026438,682010,6820,68,0 Beschäftigte,"Verwaltung v. eigenen Grundstücken, Gebäuden u. Wohnungen","Vermietung, Verpachtung v. eigenen oder geleasten Grundstück",Grundstücks- u. Wohnungswesen,0,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
1307875271584,Berlin,12055,52.471491848,13.450614005,479198,4791,47,0 Beschäftigte,Verkauf über Internet / e-commerce / Onlinehandel,Versand- u. Interneteinzelhandel,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Neukölln,08100417,Braunschweiger Straße,Rixdorf,Neukölln,Neukölln
1307882471608,Berlin,12351,52.430530561,13.466154494,479198,4791,47,0 Beschäftigte,Verkauf über Internet / e-commerce / Onlinehandel,Versand- u. Interneteinzelhandel,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Neukölln,08401139,Vogelviertel Süd,Buckow Nord,Buckow Nord/Rudow,Buckow
1308531671772,Berlin,10627,52.509104088,13.306165097,3250,3250,32,0 Beschäftigte,H. v. medizinischen u. zahnmedizinischen Apparaten u. Materi,H. v. medizinischen u. zahnmedizinischen Apparaten u. Materi,H. v. sonstigen Waren,0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300623,Karl-August-Platz,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
1308539471798,Berlin,10719,52.495661602,13.322513229,35230,3523,35,0 Beschäftigte,Gashandel durch Rohrleitungen,Gashandel durch Rohrleitungen,Energieversorgung,0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501044,Ludwigkirchplatz,Lietzenburger Straße,Wilmersdorf Zentrum,Wilmersdorf
1308541871806,Berlin,10707,52.501084743,13.317978702,64991,6499,64,0 Beschäftigte,Investmentaktiengesellschaften u. Fonds v. Kapitalanlagegese,Sonstige Finanzdienstleistungen a. n. g.,Erbringung v. Finanzdienstleistungen,0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501041,George-Grosz-Platz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
1308543071810,Berlin,10717,52.491601814,13.321216111,47290,4729,47,0 Beschäftigte,Sonstiger Einzelhandel m. Nahrungs- u. Genussmitteln,Sonstiger Einzelhandel m. Nahrungs- u. Genussmitteln,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501147,Leon-Jessel-Platz,Volkspark Wilmersdorf,Wilmersdorf Zentrum,Wilmersdorf
